CUI|LAT|TS|LUI|STT|SUI|ISPREF|AUI|SAUI|SCUI|SDUI|SAB|TTY|CODE|STR|SRL|SUPPRESS|CVF|ICD10CM_SPA|ICD10PCS_SPA|SNOMEDCT2ICD10|SNOMEDCT2ICD10_ENG|SNOMEDCT2ICD10_SPA|WIKIDATA|MESH_WIKI|SNOMED_CT_WIKI|ICD10_WIKI|ICD10CM_WIKI|ICD10PCS_WIKI|NCBI_WIKI|WN31|WN30|WN_SENSE|TUI|SEMTYPE|SEMGROUP|DEF
C0000102|ENG|S|L2726200|PF|S18525758|Y|A30226031|3720724012|13579002||SNOMEDCT_US|FN|13579002|1-naththylamine (substance)|9|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|ENG|S|L2726200|PF|S18525758|Y|A30226031|3720724012|13579002||SNOMEDCT_US|FN|13579002|1-naththylamine (substance)|9|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|FIN|P|L5673162|PF|S6506199|Y|A13427469||M0023169|D015057|MSHFIN|MH|D015057|1-naftyyliamiini|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|FIN|P|L5673162|PF|S6506199|Y|A13427469||M0023169|D015057|MSHFIN|MH|D015057|1-naftyyliamiini|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|FRE|P|L3245049|PF|S3772577|Y|A7439464||M0023169|D015057|MSHFRE|MH|D015057|1-Naphtylamine|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|FRE|P|L3245049|PF|S3772577|Y|A7439464||M0023169|D015057|MSHFRE|MH|D015057|1-Naphtylamine|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|GER|P|L1226187|PF|S1468133|Y|A7480689||M0023169|D015057|MSHGER|MH|D015057|1-Naphthylamin|0|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|GER|P|L1226187|PF|S1468133|Y|A7480689||M0023169|D015057|MSHGER|MH|D015057|1-Naphthylamin|0|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|GER|S|L1226177|PF|S1468123|Y|A27696661||M0023169|D015057|MSHGER|ET|D015057|1-Aminonaphthalen|0|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|GER|S|L1226177|PF|S1468123|Y|A27696661||M0023169|D015057|MSHGER|ET|D015057|1-Aminonaphthalen|0|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|GER|S|L1230979|PF|S1472925|Y|A27598364||M0023169|D015057|MSHGER|ET|D015057|Alpha-Naphthylamin|0|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|GER|S|L1230979|PF|S1472925|Y|A27598364||M0023169|D015057|MSHGER|ET|D015057|Alpha-Naphthylamin|0|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|GER|S|L6209456|PF|S7122353|Y|A27741012||M0023169|D015057|MSHGER|ET|D015057|8-Aminonaphthalen|0|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|GER|S|L6209456|PF|S7122353|Y|A27741012||M0023169|D015057|MSHGER|ET|D015057|8-Aminonaphthalen|0|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|GER|S|L6211676|PF|S7125274|Y|A27472942||M0023169|D015057|MSHGER|ET|D015057|Naphthalidin|0|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|GER|S|L6211676|PF|S7125274|Y|A27472942||M0023169|D015057|MSHGER|ET|D015057|Naphthalidin|0|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|ITA|P|L2136467|PF|S2474689|Y|A7547994||M0023169|D015057|MSHITA|MH|D015057|1-Naftilamina|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|ITA|P|L2136467|PF|S2474689|Y|A7547994||M0023169|D015057|MSHITA|MH|D015057|1-Naftilamina|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|JPN|P|L3437353|PF|S3964847|Y|A24691789||M0023169|D015057|MSHJPN|PT|D015057|1-ナフチルアミン|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|JPN|P|L3437353|PF|S3964847|Y|A24691789||M0023169|D015057|MSHJPN|PT|D015057|1-ナフチルアミン|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|JPN|S|L3437348|PF|S3964842|Y|A24702383||M0023169|D015057|MSHJPN|SY|D015057|1-アミノナフタレン|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|JPN|S|L3437348|PF|S3964842|Y|A24702383||M0023169|D015057|MSHJPN|SY|D015057|1-アミノナフタレン|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|JPN|S|L3443345|PF|S3970839|Y|A7891653||M0023169|D015057|MSHJPN|SY|D015057|アルファ-ナフチルアミン|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|JPN|S|L3443345|PF|S3970839|Y|A7891653||M0023169|D015057|MSHJPN|SY|D015057|アルファ-ナフチルアミン|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|JPN|S|L5438692|PF|S6223748|Y|A7925783||M0023169|D015057|MSHJPN|SY|D015057|α-ナフチルアミン|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|JPN|S|L5438692|PF|S6223748|Y|A7925783||M0023169|D015057|MSHJPN|SY|D015057|α-ナフチルアミン|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|POL|P|L9681250|PF|S12134138|Y|A18971789||M0023169|D015057|MSHPOL|MH|D015057|1-aminonaftalen|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|POL|P|L9681250|PF|S12134138|Y|A18971789||M0023169|D015057|MSHPOL|MH|D015057|1-aminonaftalen|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|POL|S|L9670625|PF|S12134147|Y|A18984950||M0023169|D015057|MSHPOL|SY|D015057|1-naftyloamina|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|POL|S|L9670625|PF|S12134147|Y|A18984950||M0023169|D015057|MSHPOL|SY|D015057|1-naftyloamina|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|POR|P|L3290580|PF|S3818105|Y|A9095964||M0023169|D015057|MSHPOR|MH|D015057|1-Naftilamina|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|POR|P|L3290580|PF|S3818105|Y|A9095964||M0023169|D015057|MSHPOR|MH|D015057|1-Naftilamina|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|POR|S|L11834195|PF|S14707887|Y|A27502872||M0023169|D015057|MSHPOR|ET|D015057|Naftilamina alfa|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|POR|S|L11834195|PF|S14707887|Y|A27502872||M0023169|D015057|MSHPOR|ET|D015057|Naftilamina alfa|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|POR|S|L11834196|PF|S14707888|Y|A27601403||M0023169|D015057|MSHPOR|ET|D015057|Naftilamina-alfa|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|POR|S|L11834196|PF|S14707888|Y|A27601403||M0023169|D015057|MSHPOR|ET|D015057|Naftilamina-alfa|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|POR|S|L11837133|PF|S14709105|Y|A27583473||M0023169|D015057|MSHPOR|ET|D015057|alfa Naftilamina|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|POR|S|L11837133|PF|S14709105|Y|A27583473||M0023169|D015057|MSHPOR|ET|D015057|alfa Naftilamina|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|POR|S|L14444394|PF|S17533007|Y|A28785498||M0023169|D015057|MSHPOR|ET|D015057|alfanaftilamina|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|POR|S|L14444394|PF|S17533007|Y|A28785498||M0023169|D015057|MSHPOR|ET|D015057|alfanaftilamina|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|POR|S|L3290568|PF|S3818093|Y|A27752905||M0023169|D015057|MSHPOR|ET|D015057|1-Aminonaftaleno|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|POR|S|L3290568|PF|S3818093|Y|A27752905||M0023169|D015057|MSHPOR|ET|D015057|1-Aminonaftaleno|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|POR|S|L3333702|PF|S3820179|Y|A27574387||M0023169|D015057|MSHPOR|ET|D015057|alfa-Naftilamina|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|POR|S|L3333702|PF|S3820179|Y|A27574387||M0023169|D015057|MSHPOR|ET|D015057|alfa-Naftilamina|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|RUS|P|L3334705|PF|S3862230|Y|A8009381||M0023169|D015057|MSHRUS|MH|D015057|1-НАФТИЛАМИН|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|RUS|P|L3334705|PF|S3862230|Y|A8009381||M0023169|D015057|MSHRUS|MH|D015057|1-НАФТИЛАМИН|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|RUS|S|L0889255|PF|S1093072|Y|A13523535||M0023169|D015057|MSHRUS|SY|D015057|1-NAFTILAMIN|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|RUS|S|L0889255|PF|S1093072|Y|A13523535||M0023169|D015057|MSHRUS|SY|D015057|1-NAFTILAMIN|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|RUS|S|L1506993|PF|S1802902|Y|A13510895||M0023169|D015057|MSHRUS|SY|D015057|1-AMINONAFTALIN|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|RUS|S|L1506993|PF|S1802902|Y|A13510895||M0023169|D015057|MSHRUS|SY|D015057|1-AMINONAFTALIN|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|RUS|S|L1508056|PF|S1803965|Y|A13504744||M0023169|D015057|MSHRUS|SY|D015057|AL'FA-NAFTILAMIN|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|RUS|S|L1508056|PF|S1803965|Y|A13504744||M0023169|D015057|MSHRUS|SY|D015057|AL'FA-NAFTILAMIN|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|RUS|S|L3334693|PF|S3862218|Y|A8009369||M0023169|D015057|MSHRUS|SY|D015057|1-АМИНОНАФТАЛИН|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|RUS|S|L3334693|PF|S3862218|Y|A8009369||M0023169|D015057|MSHRUS|SY|D015057|1-АМИНОНАФТАЛИН|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|RUS|S|L3337840|PF|S3865327|Y|A8012473||M0023169|D015057|MSHRUS|SY|D015057|АЛЬФА-НАФТИЛАМИН|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|RUS|S|L3337840|PF|S3865327|Y|A8012473||M0023169|D015057|MSHRUS|SY|D015057|АЛЬФА-НАФТИЛАМИН|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|SCR|P|L9670436|PF|S12133608|Y|A19013808||M0023169|D015057|MSHSCR|MH|D015057|Not Translated[1-Naphthylamine]|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|SCR|P|L9670436|PF|S12133608|Y|A19013808||M0023169|D015057|MSHSCR|MH|D015057|Not Translated[1-Naphthylamine]|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|SPA|P|L3724352|PF|S4407824|Y|A5165177|877703013|13579002||SCTSPA|PT|13579002|1-naftilamina|9|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|SPA|P|L3724352|PF|S4407824|Y|A5165177|877703013|13579002||SCTSPA|PT|13579002|1-naftilamina|9|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3378911|PF|S3906436|Y|A27665093||M0023169|D015057|MSHSPA|ET|D015057|1-Aminonaftaleno|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3378911|PF|S3906436|Y|A27665093||M0023169|D015057|MSHSPA|ET|D015057|1-Aminonaftaleno|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3378922|PF|S3906447|Y|A9176267||M0023169|D015057|MSHSPA|MH|D015057|1-Naftilamina|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3378922|PF|S3906447|Y|A9176267||M0023169|D015057|MSHSPA|MH|D015057|1-Naftilamina|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3418748|PF|S3908620|Y|A28772984||M0023169|D015057|MSHSPA|ET|D015057|alfanaftilamina|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3418748|PF|S3908620|Y|A28772984||M0023169|D015057|MSHSPA|ET|D015057|alfanaftilamina|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3724353|PF|S4407823|Y|A5165176|877705018|13579002||SCTSPA|FN|13579002|1-naftilamina (sustancia)|9|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3724353|PF|S4407823|Y|A5165176|877705018|13579002||SCTSPA|FN|13579002|1-naftilamina (sustancia)|9|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3800847|PF|S4484318|Y|A5241920|877704019|13579002||SCTSPA|SY|13579002|a-naftilamina|9|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|SPA|S|L3800847|PF|S4484318|Y|A5241920|877704019|13579002||SCTSPA|SY|13579002|a-naftilamina|9|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|SPA|S|L8111602|PF|S10168298|Y|A27736475||M0023169|D015057|MSHSPA|ET|D015057|alfa-Naftilamina|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|SPA|S|L8111602|PF|S10168298|Y|A27736475||M0023169|D015057|MSHSPA|ET|D015057|alfa-Naftilamina|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000102|SWE|P|L3419056|PF|S3946565|Y|A11754888||M0023169|D015057|MSHSWE|MH|D015057|1-naftylamin|3|N|||||||Q161655|D015057|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000102|SWE|P|L3419056|PF|S3946565|Y|A11754888||M0023169|D015057|MSHSWE|MH|D015057|1-naftylamin|3|N|||||||Q161655|D015057|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|CZE|P|L6766512|PF|S7862072|Y|A13050822||M0023170|D015058|MSHCZE|MH|D015058|1-naftylisothiokyanát|3|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|CZE|P|L6766512|PF|S7862072|Y|A13050822||M0023170|D015058|MSHCZE|MH|D015058|1-naftylisothiokyanát|3|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|CZE|P|L6766512|PF|S7862072|Y|A13050822||M0023170|D015058|MSHCZE|MH|D015058|1-naftylisothiokyanát|3|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|CZE|S|L17653319|PF|S21278595|Y|A33942765||M0023170|D015058|MSHCZE|ET|D015058|alfa-naftylizothiokyanát|3|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|CZE|S|L17653319|PF|S21278595|Y|A33942765||M0023170|D015058|MSHCZE|ET|D015058|alfa-naftylizothiokyanát|3|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|CZE|S|L17653319|PF|S21278595|Y|A33942765||M0023170|D015058|MSHCZE|ET|D015058|alfa-naftylizothiokyanát|3|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|CZE|S|L17660718|PF|S21278594|Y|A33940410||M0023170|D015058|MSHCZE|ET|D015058|alfa-naftylisothiokyanát|3|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|CZE|S|L17660718|PF|S21278594|Y|A33940410||M0023170|D015058|MSHCZE|ET|D015058|alfa-naftylisothiokyanát|3|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|CZE|S|L17660718|PF|S21278594|Y|A33940410||M0023170|D015058|MSHCZE|ET|D015058|alfa-naftylisothiokyanát|3|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|ENG|P|L0000103|PF|S0007648|Y|A0016593||M0023170|D015058|MSH|MH|D015058|1-Naphthylisothiocyanate|0|N|256||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|ENG|P|L0000103|PF|S0007648|Y|A0016593||M0023170|D015058|MSH|MH|D015058|1-Naphthylisothiocyanate|0|N|256||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|ENG|P|L0000103|PF|S0007648|Y|A0016593||M0023170|D015058|MSH|MH|D015058|1-Naphthylisothiocyanate|0|N|256||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|ENG|P|L0000103|VO|S0007538|Y|A0016491||M0023170|D015058|MSH|PM|D015058|1 Naphthylisothiocyanate|0|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|ENG|P|L0000103|VO|S0007538|Y|A0016491||M0023170|D015058|MSH|PM|D015058|1 Naphthylisothiocyanate|0|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|ENG|P|L0000103|VO|S0007538|Y|A0016491||M0023170|D015058|MSH|PM|D015058|1 Naphthylisothiocyanate|0|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|ENG|S|L0002306|PF|S0012716|Y|A26596365||M0023170|D015058|MSH|ET|D015058|alpha-Naphthylisothiocyanate|0|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|ENG|S|L0002306|PF|S0012716|Y|A26596365||M0023170|D015058|MSH|ET|D015058|alpha-Naphthylisothiocyanate|0|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|ENG|S|L0002306|PF|S0012716|Y|A26596365||M0023170|D015058|MSH|ET|D015058|alpha-Naphthylisothiocyanate|0|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|ENG|S|L0002306|VO|S0327145|Y|A0361080||M0023170|D015058|MSH|PM|D015058|alpha Naphthylisothiocyanate|0|N|256||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|ENG|S|L0002306|VO|S0327145|Y|A0361080||M0023170|D015058|MSH|PM|D015058|alpha Naphthylisothiocyanate|0|N|256||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|ENG|S|L0002306|VO|S0327145|Y|A0361080||M0023170|D015058|MSH|PM|D015058|alpha Naphthylisothiocyanate|0|N|256||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|ENG|S|L0357548|PF|S0499162|Y|A0569651||M0023170|D015058|MSH|N1|D015058|Naphthalene, 1-isothiocyanato-|0|N|256||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|ENG|S|L0357548|PF|S0499162|Y|A0569651||M0023170|D015058|MSH|N1|D015058|Naphthalene, 1-isothiocyanato-|0|N|256||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|ENG|S|L0357548|PF|S0499162|Y|A0569651||M0023170|D015058|MSH|N1|D015058|Naphthalene, 1-isothiocyanato-|0|N|256||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|FIN|P|L1507013|PF|S1802922|Y|A13415017||M0023170|D015058|MSHFIN|MH|D015058|1-naftyyli-isotiosyanaatti|3|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|FIN|P|L1507013|PF|S1802922|Y|A13415017||M0023170|D015058|MSHFIN|MH|D015058|1-naftyyli-isotiosyanaatti|3|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|FIN|P|L1507013|PF|S1802922|Y|A13415017||M0023170|D015058|MSHFIN|MH|D015058|1-naftyyli-isotiosyanaatti|3|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|FRE|P|L10288988|PF|S12841671|Y|A20002657||M0023170|D015058|MSHFRE|MH|D015058|1-Naphtyl-isothiocyanate|3|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|FRE|P|L10288988|PF|S12841671|Y|A20002657||M0023170|D015058|MSHFRE|MH|D015058|1-Naphtyl-isothiocyanate|3|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|FRE|P|L10288988|PF|S12841671|Y|A20002657||M0023170|D015058|MSHFRE|MH|D015058|1-Naphtyl-isothiocyanate|3|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|FRE|S|L10287566|PF|S12841672|Y|A27533574||M0023170|D015058|MSHFRE|ET|D015058|1-Naphtylisothiocyanate|3|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|FRE|S|L10287566|PF|S12841672|Y|A27533574||M0023170|D015058|MSHFRE|ET|D015058|1-Naphtylisothiocyanate|3|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|FRE|S|L10287566|PF|S12841672|Y|A27533574||M0023170|D015058|MSHFRE|ET|D015058|1-Naphtylisothiocyanate|3|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|GER|P|L1226188|PF|S1468134|Y|A7480690||M0023170|D015058|MSHGER|MH|D015058|1-Naphthylisothiocyanat|0|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|GER|P|L1226188|PF|S1468134|Y|A7480690||M0023170|D015058|MSHGER|MH|D015058|1-Naphthylisothiocyanat|0|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|GER|P|L1226188|PF|S1468134|Y|A7480690||M0023170|D015058|MSHGER|MH|D015058|1-Naphthylisothiocyanat|0|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|GER|S|L1230980|PF|S1472926|Y|A27481847||M0023170|D015058|MSHGER|ET|D015058|Alpha-Naphthylisothiocyanat|0|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|GER|S|L1230980|PF|S1472926|Y|A27481847||M0023170|D015058|MSHGER|ET|D015058|Alpha-Naphthylisothiocyanat|0|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
C0000103|GER|S|L1230980|PF|S1472926|Y|A27481847||M0023170|D015058|MSHGER|ET|D015058|Alpha-Naphthylisothiocyanat|0|N|||||||Q4545797|D015058|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000103|ITA|P|L2136468|PF|S2474690|Y|A7547995||M0023170|D015058|MSHITA|MH|D015058|1-Naftilisotiocianato|3|N|||||||Q4545797|D015058|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000103|ITA|P|L2136468|PF|S2474690|Y|A7547995||M0023170|D015058|MSHITA|MH|D015058|1-Naftilisotiocianato|3|N|||||||Q4545797|D015058|||||||||T130|Indicator, Reagent, or Diagnostic Aid|CHEM|Chemicals & Drugs
